,id,neighbourhood_cleansed
16316,660481840973356643,Goya
16317,660535597099942180,Puerta del Angel
16318,660537274258232201,Cuatro Caminos
16319,660585775650053930,Ibiza
16320,660603315482456459,Cortes
16321,660629281440945602,Goya
16322,660643555007516613,Argüelles
16323,660708017304687390,Embajadores
16324,660711909859432009,Universidad
16325,660724941242165064,Universidad
16326,660727696493825811,Universidad
16327,660735453812182535,Universidad
16328,660769010092603470,Imperial
16329,660808383508286570,Bellas Vistas
16330,660822830823810347,Embajadores
16331,660823776840778513,Justicia
16332,660832839893170413,Trafalgar
16333,660834436185800455,Sol
16334,660846906132767441,Pueblo Nuevo
16335,660851765479214427,San Diego
16336,660859859315524256,Universidad
16337,660900681829029323,Ventas
16338,660929178860936855,Universidad
16339,660963364263282287,Pacífico
16340,661209282844320755,Valdefuentes
16341,661218263354589698,Hispanoamérica
16342,661226746193933501,Timón
16343,661275581046226563,Sol
16344,661285128122430783,Cortes
16345,661327667331148971,Universidad
16346,661342963167421418,Justicia
16347,661385350022510069,Justicia
16348,661423057913645600,Embajadores
16349,661463051516222254,Cármenes
16350,661471494418501958,Los Angeles
16351,661473293689442779,San Juan Bautista
16352,661476882819890244,Cármenes
16353,661477418896500829,San Diego
16354,661516670549382432,Gaztambide
16355,661585681816383679,Embajadores
16356,661624661744573522,Embajadores
16357,661666461189109288,Gaztambide
16358,661674440160674946,Pacífico
16359,661685360480649316,Pacífico
16360,661745969838785369,Valdefuentes
16361,661936677349891969,Embajadores
16362,662033472995044245,Zofío
16363,662041396523459128,Abrantes
16364,662077966676177799,Casco Histórico de Vicálvaro
16365,662153817871568250,Nueva España
16366,662192786291621514,Vallehermoso
16367,662216164745485880,Hispanoamérica
16368,662222643646615521,Canillas
16369,662226572156510365,Hispanoamérica
16370,662243290643352695,Palacio
16371,662359412159380731,Rosas
16372,662370848146255063,Palos de Moguer
16373,662766489528759745,Palacio
16374,662790322596566345,Cortes
16375,662796937865099679,Trafalgar
16376,662977073877814058,Universidad
16377,662981404745103559,Rejas
16378,663015472568171741,Universidad
16379,663035198077214178,Sol
16380,663085494879859419,Ibiza
16381,663095804704968240,Media Legua
16382,663439437414367038,Embajadores
16383,663457322070585330,Casa de Campo
16384,663515116172346300,Rios Rosas
16385,663519465905647291,Palacio
16386,663550829075023710,Jerónimos
16387,663558704691749299,Alameda de Osuna
16388,663564794859540554,Cortes
16389,663587317799365345,Universidad
16390,663592385761500784,Palacio
16391,663616412063513584,Quintana
16392,663622788785802317,Cortes
16393,663623236817202450,Embajadores
16394,663648728281550517,Justicia
16395,663663950882066518,Universidad
16396,663718001815028319,Recoletos
16397,663725511233841725,Acacias
16398,663734882927113731,Argüelles
16399,663759357612979505,Justicia
16400,663762672993061829,Bellas Vistas
16401,663788466569454364,Arapiles
16402,663802858758119955,Pinar del Rey
16403,663821807597047170,Numancia
16404,663899174876670795,El Plantío
16405,664073669838756379,Sol
16406,664155227076929979,Palacio
16407,664162690669730913,Palacio
16408,664164078060325109,Palacio
16409,664170064081193735,Embajadores
16410,664174764866829963,Cortes
16411,664179737652049242,Castillejos
16412,664215627649089661,Justicia
16413,664217143355474028,Justicia
16414,664218464797686354,Justicia
16415,664219946866831662,Justicia
16416,664221207263112053,Justicia
16417,664222582116000358,Justicia
16418,664255776615272949,Casco Histórico de Vicálvaro
16419,664313261678552162,Bellas Vistas
16420,664313376708004518,Bellas Vistas
16421,664328353455979381,Embajadores
16422,664345391878682405,Universidad
16423,664346777719191576,Sol
16424,664348853090847440,Embajadores
16425,664351704095904325,Cortes
16426,664352726486794277,Castilla
16427,664360765241713482,Embajadores
16428,664364542555154576,Embajadores
16429,664378878381452176,Trafalgar
16430,664394129471220781,El Goloso
16431,664398498694921614,Lista
16432,664411557550852988,Universidad
16433,664419672491323987,Lista
16434,664438037504370654,Sol
16435,664449572841325180,Pacífico
16436,664459783275623541,Embajadores
16437,664547590218256107,Pradolongo
16438,664549333267211110,San Isidro
16439,664567012272233068,Entrevías
16440,664818987246980640,Ambroz
16441,664856318793992719,Cortes
16442,664943994487100174,Embajadores
16443,665017506374371743,Universidad
16444,665030229478277403,Recoletos
16445,665037478626825709,Rios Rosas
16446,665037493416201072,Lista
16447,665056793904809084,Delicias
16448,665074681083447649,Palacio
16449,665102359205815417,Palomeras Bajas
16450,665187340234893679,San Isidro
16451,665212952024899537,San Isidro
16452,665235109170047025,Embajadores
16453,665257828122192894,San Diego
16454,665316291092508709,Palos de Moguer
16455,665529973462591473,Canillejas
16456,665546239706014066,Palacio
16457,665550933386896003,Argüelles
16458,665554658023761912,Vallehermoso
16459,665559885334099878,Embajadores
16460,665589639784888865,Sol
16461,665624461285867204,Chopera
16462,665631052139656390,Justicia
16463,665641165847241371,Pacífico
16464,665705793322135501,Vista Alegre
16465,665713048418444171,Valdeacederas
16466,665713083981463567,Valdeacederas
16467,665733563017376502,Opañel
16468,665760394644865674,Ciudad Universitaria
16469,665765311406515472,Goya
16470,665797251618933878,Universidad
16471,665894726515768483,Valdezarza
16472,665909411688430758,Valdezarza
16473,665994868382403192,Palacio
16474,666008444648986025,San Diego
16475,666045462835630676,Universidad
16476,666046170423769674,Embajadores
16477,666278202731324166,Palacio
16478,666293511079094489,San Isidro
16479,666316584084958657,Cortes
16480,666342672692086938,Embajadores
16481,666384226697318976,Opañel
16482,666410708507269774,Embajadores
16483,666420144811702478,Aravaca
16484,666424023030106285,Rios Rosas
16485,666440622963998635,Universidad
16486,666444948814366335,Chopera
16487,666470882339726107,Ciudad Jardín
16488,666482669759623074,El Viso
16489,666530889688662346,Palacio
16490,666550834591390859,Comillas
16491,666572196945236378,Universidad
16492,666573995859381611,Embajadores
16493,666574080070390423,Legazpi
16494,667132544206384840,Palacio
16495,667144586623415641,Bellas Vistas
16496,667221383656178581,Cortes
16497,667231372747863123,Universidad
16498,667289962384930008,Almendrales
16499,667338535426532805,Timón
16500,667787851795086282,Cortes
16501,667796179561969508,Cortes
16502,667830234957644942,Recoletos
16503,667921574094497444,Zofío
16504,667965214359037514,Cuatro Caminos
16505,668031028066523737,Palacio
16506,668049152799325766,Palacio
16507,668049233147588335,Cortes
16508,668055335995580693,Justicia
16509,668080015199400661,San Isidro
16510,668111010833485867,Argüelles
16511,668134293385077734,Almenara
16512,668221528852362708,Guindalera
16513,668487687023910376,Embajadores
16514,668506211676528983,Palacio
16515,668508587721436447,Palacio
16516,668516968565603650,Sol
16517,668546800037796621,Bellas Vistas
16518,668595648492868301,Palacio
16519,668637633211740462,Palacio
16520,668650221535361495,Opañel
16521,668656414071172801,San Diego
16522,668681621554106460,Universidad
16523,668714996677565582,Palacio
16524,668804586233086254,Castellana
16525,668882099620744263,Pacífico
16526,668916687685883506,Embajadores
16527,669185582450395097,Pinar del Rey
16528,669193106612771698,Sol
16529,669193882124658151,Cortes
16530,669275986863105413,Palomeras Bajas
16531,669295625595836283,Universidad
16532,669315083733590869,Delicias
16533,669321190337984953,Universidad
16534,669334619134759075,Pacífico
16535,669343633094997611,Universidad
16536,669367303258938355,Universidad
16537,669379397593001855,Pacífico
16538,669383028197754261,Embajadores
16539,669401508548612782,Justicia
16540,669401592339406044,Vallehermoso
16541,669401681247194974,Universidad
16542,669404587135390613,Rios Rosas
16543,669404657228217293,Hispanoamérica
16544,669408201327164420,Numancia
16545,669419679061139855,Palos de Moguer
16546,669431246727582191,Numancia
16547,669447395061176339,Numancia
16548,669450459543044678,Castillejos
16549,669450558035595446,Vallehermoso
16550,669455957086029299,Trafalgar
16551,669456004689910682,Palomeras Bajas
16552,669464741482095117,Numancia
16553,669492722420540127,Palacio
16554,669524729759303029,Ciudad Universitaria
16555,669552589970407506,Abrantes
16556,669565673126102489,Opañel
16557,669565988833775434,Justicia
16558,669592691519690877,Palacio
16559,669594109504056964,Palacio
16560,669597158536997103,Justicia
16561,669599601781276308,Palacio
16562,669684354119877562,Valdeacederas
16563,669708941201137225,Embajadores
16564,669841811601635380,Hispanoamérica
16565,669877748326031629,Sol
16566,669952711335595716,Trafalgar
16567,669959399117061400,Puerta del Angel
16568,669966729003810437,Palacio
16569,669971155413692534,Lista
16570,669979872990517394,Sol
16571,669981718132972224,Puerta del Angel
16572,669993599747679077,Goya
16573,670032627750847649,Universidad
16574,670041411629405163,Palacio
16575,670041499911622790,Palacio
16576,670042089291233688,Palacio
16577,670070477184296578,Cuatro Caminos
16578,670080639901202528,Embajadores
16579,670159341969600621,Embajadores
16580,670207596895834722,Cuatro Caminos
16581,670294873829131605,Bellas Vistas
16582,670352481610116697,San Isidro
16583,670369362753442359,Sol
16584,670399206440551838,Timón
16585,670523894650218504,Canillejas
16586,670621017365365154,Universidad
16587,670684600903116145,Imperial
16588,670726204024256385,Sol
16589,670728461303652472,Goya
16590,670734660775409704,Castilla
16591,670737200448577518,Lucero
16592,670738448001020577,Embajadores
16593,670756648220702893,Universidad
16594,670774145899591377,Recoletos
16595,670782364112937922,Universidad
16596,670817272514558144,Palacio
16597,670832534663131665,Imperial
16598,670841197006748461,Sol
16599,670991216176521758,Canillejas
16600,670993865757948811,Justicia
16601,671019465759187817,Orcasitas
16602,671385585544129174,Palacio
16603,671385858900803200,Aravaca
16604,671397232195207150,Palacio
16605,671414472407081948,Moscardó
16606,671437221618425138,Embajadores
16607,671448733107649062,Justicia
16608,671483163657874485,Goya
16609,671483206617392728,Rios Rosas
16610,671488987735134202,Palacio
16611,671492593136458600,Acacias
16612,671494813551951412,Rios Rosas
16613,671494854165195818,Justicia
16614,671494881297899551,Embajadores
16615,671498556473044889,Moscardó
16616,671498595157912403,Justicia
16617,671498622621714099,Justicia
16618,671498652793215818,Justicia
16619,671498680074719726,Justicia
16620,671498766781045401,Justicia
16621,671506937057699242,Justicia
16622,671506999775101485,Rios Rosas
16623,671507059134701477,Rios Rosas
16624,671507112443058260,El Viso
16625,671507175875120913,El Viso
16626,671507218875345578,Argüelles
16627,671507256017124987,Vallehermoso
16628,671508521705095674,Justicia
16629,671510573577395262,Vista Alegre
16630,671537572506719349,Goya
16631,671550124097559414,Apostol Santiago
16632,671577190005760072,Embajadores
16633,671602989965606195,Acacias
16634,671607837041280591,San Diego
16635,671621975739516544,Embajadores
16636,671674022309492237,Cortes
16637,671698548470792679,Universidad
16638,671780412992361833,Quintana
16639,671796721226924597,Guindalera
16640,671798147984410211,Ibiza
16641,671801156901886060,Valverde
16642,672041291858281197,Bellas Vistas
16643,672041352603807113,Bellas Vistas
16644,672114217887338865,Delicias
16645,672156516551539142,Palacio
16646,672175678515897343,Palacio
16647,672209388770481772,El Viso
16648,672236886819936196,Cuatro Caminos
16649,672272465413671967,Abrantes
16650,672418991816119922,Canillejas
16651,672433877074420292,San Pascual
16652,672452097126067038,Sol
16653,672462914245152430,Palacio
16654,672463866094939016,Castillejos
16655,672469272317693517,Embajadores
16656,672826454244430499,Guindalera
16657,672862880840780307,Palacio
16658,672916825676760060,Adelfas
16659,672929030868925761,Delicias
16660,672930894275086939,Justicia
16661,672995046085560097,Palacio
16662,673007493629606027,Ventas
16663,673013309051890604,Ventas
16664,673032470516613004,Valverde
16665,673070198364114256,Universidad
16666,673111068637192525,Puerta del Angel
16667,673122396586305147,Embajadores
16668,673212372696426326,Universidad
16669,673234238664284036,Universidad
16670,673240540803570309,Universidad
16671,673405078964462838,Cortes
16672,673571635326162496,Universidad
16673,673590250447043129,Portazgo
16674,673612418779810826,Palomeras Sureste
16675,673683516471080161,Ciudad Universitaria
16676,673687402230738401,San Isidro
16677,673703515921805602,San Isidro
16678,673746646924093574,Palacio
16679,673775001948663555,Orcasitas
16680,673786374844932523,El Viso
16681,673807904539791562,Palacio
16682,673807985009039794,Palacio
16683,673808018863629972,Palacio
16684,673808800212293091,Palacio
16685,673821255407176417,Lucero
16686,673835504204079538,Concepción
16687,673843584474294168,Embajadores
16688,673853362357651372,Universidad
16689,673871509307459474,Orcasitas
16690,673940770327852686,San Isidro
16691,673947921078154027,Sol
16692,673972409605506882,San Isidro
16693,673972456805481259,San Isidro
16694,674129711943962788,Valdefuentes
16695,674251355263857917,El Viso
16696,674281053010937782,Recoletos
16697,674290285542322284,Argüelles
16698,674299585663914736,Justicia
16699,674389879109234937,El Viso
16700,674429592461225274,Ibiza
16701,674449883943997937,El Viso
16702,674458721446115305,Cuatro Caminos
16703,674470290755780879,Justicia
16704,674470312000712790,Universidad
16705,674479648420593172,San Isidro
16706,674513093678216424,Universidad
16707,674518812855804174,Universidad
16708,674525462733114488,Universidad
16709,674545645051509446,Cortes
16710,674662612926795897,Fontarrón
16711,674719360825420856,Pacífico
16712,674777294715067480,Sol
16713,674986491359382699,Zofío
16714,674992956807655424,Quintana
16715,675011114180571988,Valdefuentes
16716,675045355277537718,Embajadores
