id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,bathrooms,accommodates,bedrooms,host_is_superhost,beds,availability_30,monthly_occupancy,month,day,district_key,neighborhood_key,neighbourhood_group,median_price,how_expensive,predict
1086060,40.41354,-3.7079,88,5,30,0.31,19,1.0,2,1.0,1.0,1.0,1,0.9666666666666667,5,31,1,4,Centro,106.0,15.0,91.05647136994172
835333,40.41901,-3.70631,85,1,308,2.44,225,1.0,2,1.0,0.0,1.0,4,0.8666666666666667,6,2,1,2,Centro,106.0,15.0,98.89048170625954
1086124,40.41368,-3.70544,106,5,30,0.26,64,1.0,3,1.0,0.0,2.0,2,0.9333333333333333,5,25,1,6,Centro,106.0,15.0,97.03916186816616
838698,40.40646,-3.68289,27,1,659,5.31,224,2.0,2,,,2.0,0,1.0,6,8,6,20,Retiro,88.0,13.0,42.14189448941735
1087049,40.41353,-3.70715,230,3,82,0.68,115,2.0,8,3.0,0.0,4.0,0,1.0,4,10,1,6,Centro,106.0,15.0,205.74773373778467
1092967,40.40842416579815,-3.705641127413188,76,14,91,0.89,361,1.0,2,1.0,0.0,1.0,29,0.03333333333333333,5,13,1,6,Centro,106.0,15.0,105.6499228285396
842078,40.41726,-3.70269,74,90,35,0.28,221,1.0,2,1.0,1.0,2.0,0,1.0,4,30,1,2,Centro,106.0,15.0,71.19199873564094
844856,40.41498,-3.70891,127,3,93,1.12,136,1.0,2,1.0,0.0,1.0,21,0.3,6,5,1,4,Centro,106.0,15.0,114.74963197103467
1112289,40.40259,-3.6642,25,5,85,0.69,254,,1,,,1.0,8,0.7333333333333333,5,25,14,82,Puente de Vallecas,50.0,5.0,24.87543658706782
846558,40.41858,-3.70077,62,7,580,4.6,1,1.0,2,,,1.0,1,0.9666666666666667,5,26,1,2,Centro,106.0,15.0,49.483722425448974
847273,40.40721,-3.64994,155,3,144,1.16,58,2.0,8,4.0,1.0,5.0,9,0.7,5,23,16,33,Moratalaz,35.0,1.0,150.4268410757283
1121429,40.4175,-3.7093,87,4,294,2.4,26,1.0,2,,0.0,2.0,5,0.8333333333333334,5,23,1,4,Centro,106.0,15.0,78.59695569582847
862462,40.40964,-3.71139,68,1,344,2.78,291,1.0,4,1.0,1.0,2.0,5,0.8333333333333334,6,7,1,4,Centro,106.0,15.0,116.17080816885574
1130775,40.43401,-3.70052,20,120,1,0.09,55,1.0,1,,0.0,1.0,0,1.0,7,20,4,8,Chamberí,88.0,13.0,37.19926634197531
1130788,40.43454,-3.70036,33,160,8,0.1,97,1.0,1,1.0,0.0,1.0,0,1.0,2,18,4,8,Chamberí,88.0,13.0,36.92906768638734
864488,40.40956,-3.7009,58,2,433,3.4,189,1.0,3,1.0,1.0,2.0,1,0.9666666666666667,6,3,1,6,Centro,106.0,15.0,90.89808778067948
867629,40.42106,-3.71121,120,1,46,0.51,313,2.0,3,,,1.0,0,1.0,11,1,1,4,Centro,106.0,15.0,75.72673484039942
1146228,40.4085,-3.69743,70,3,44,0.38,189,1.0,2,1.0,0.0,2.0,0,1.0,6,5,1,6,Centro,106.0,15.0,91.4549058410265
871387,40.424084,-3.708346,90,3,253,2.13,64,1.0,3,1.0,1.0,2.0,4,0.8666666666666667,5,31,1,1,Centro,106.0,15.0,97.381425134051
874029,40.4449,-3.63508,50,2,86,0.77,265,1.0,2,,,2.0,0,1.0,2,16,15,107,San Blas - Canillejas,60.0,8.0,41.35150163289592
1162707,40.43715,-3.71356,113,1,138,1.13,365,2.0,2,,,1.0,30,0.0,4,23,4,43,Chamberí,88.0,13.0,83.13654025849146
874273,40.41596,-3.70431,168,2,130,1.05,337,1.0,4,2.0,0.0,2.0,6,0.8,5,20,1,2,Centro,106.0,15.0,138.74909405011894
874641,40.41271,-3.7005,58,28,22,0.19,223,1.0,2,1.0,1.0,2.0,0,1.0,4,23,1,6,Centro,106.0,15.0,78.02102994750597
1168731,40.34993,-3.70594,82,5,32,0.3,300,1.0,3,1.0,0.0,1.0,9,0.7,4,19,11,34,Villaverde,45.0,2.0,85.14418155606292
888289,40.42656,-3.7036,253,3,408,3.29,72,1.0,2,1.0,1.0,1.0,27,0.1,5,30,1,1,Centro,106.0,15.0,152.84037017227325
891924,40.42552,-3.70603,80,4,104,0.85,104,1.0,2,1.0,1.0,1.0,3,0.9,5,21,1,1,Centro,106.0,15.0,93.8705555297442
1184735,40.4183,-3.70731,232,3,121,1.03,57,1.0,4,2.0,1.0,3.0,4,0.8666666666666667,4,30,1,2,Centro,106.0,15.0,141.91507789858716
893195,40.42187,-3.68775,90,30,18,0.27,318,1.0,2,1.0,1.0,2.0,3,0.9,4,22,3,13,Salamanca,120.0,16.0,100.46826447480991
1209383,40.40339,-3.69393,49,5,25,0.3,336,1.0,2,,,2.0,10,0.6666666666666666,3,26,8,16,Arganzuela,81.0,12.0,45.05589873175458
1209661,40.39236,-3.69462,127,4,404,3.4,112,2.0,4,2.0,0.0,3.0,1,0.9666666666666667,5,28,8,18,Arganzuela,81.0,12.0,120.3709963901466
896209,40.47058,-3.68539,70,2,81,0.65,245,1.0,2,1.0,1.0,4.0,3,0.9,5,12,12,35,Chamartín,93.0,14.0,80.89728357507653
1220946,40.41682,-3.70233,126,2,264,2.17,292,1.0,5,2.0,0.0,2.0,2,0.9333333333333333,5,24,1,2,Centro,106.0,15.0,129.25391200568887
1227155,40.41568,-3.70486,46,7,86,0.76,347,1.0,2,,,1.0,13,0.5666666666666667,5,31,1,2,Centro,106.0,15.0,55.144664376577175
904741,40.41845,-3.70544,153,2,425,3.42,224,1.0,4,2.0,0.0,3.0,2,0.9333333333333333,5,23,1,2,Centro,106.0,15.0,128.41886612785177
904769,40.41866,-3.70547,99,2,449,3.66,249,1.0,4,1.0,0.0,1.0,6,0.8,5,14,1,2,Centro,106.0,15.0,103.9111029022132
1230570,40.42117,-3.69746,94,5,35,0.3,177,1.0,2,1.0,0.0,3.0,0,1.0,1,1,1,5,Centro,106.0,15.0,103.4056581530379
904775,40.42062,-3.70766,171,2,395,3.22,237,2.0,6,2.0,0.0,3.0,3,0.9,5,24,1,4,Centro,106.0,15.0,162.47907686488645
907386,40.41513,-3.69935,115,4,208,1.67,16,1.0,2,1.0,1.0,2.0,0,1.0,6,9,1,19,Centro,106.0,15.0,90.36049792143204
1248292,40.41884,-3.702,116,2,257,2.14,315,1.0,3,1.0,0.0,1.0,6,0.8,6,8,1,2,Centro,106.0,15.0,99.61076890730472
914057,40.38901,-3.64185,25,1,93,0.95,313,1.0,2,,,2.0,3,0.9,5,26,14,80,Puente de Vallecas,50.0,5.0,38.49045985982767
923140,40.42194,-3.70194,250,5,167,1.4,56,1.0,4,2.0,1.0,2.0,1,0.9666666666666667,5,26,1,1,Centro,106.0,15.0,130.002818099676
1256157,40.41239,-3.71197,143,4,71,0.58,179,1.0,2,1.0,0.0,1.0,29,0.03333333333333333,5,11,1,4,Centro,106.0,15.0,134.9926866666901
1256570,40.40648,-3.70429,36,3,37,0.31,248,1.0,2,,,1.0,0,1.0,9,15,1,6,Centro,106.0,15.0,57.13885689058979
925250,40.41538,-3.70351,46,1,557,4.51,125,1.0,2,,0.0,1.0,6,0.8,6,7,1,2,Centro,106.0,15.0,53.33259008708603
1263062,40.39963,-3.69485,38,2,356,3.31,230,1.0,2,,,1.0,4,0.8666666666666667,5,25,8,18,Arganzuela,81.0,12.0,45.07797334811057
1263329,40.39848,-3.69692,38,2,349,2.87,198,1.0,2,,,2.0,5,0.8333333333333334,5,26,8,18,Arganzuela,81.0,12.0,47.14458088817351
925339,40.4236378,-3.7018958,89,3,189,1.52,54,1.0,5,2.0,0.0,3.0,3,0.9,6,1,1,1,Centro,106.0,15.0,114.11890322945108
1266548,40.42239,-3.70986,82,2,365,3.02,236,1.0,4,2.0,0.0,1.0,2,0.9333333333333333,5,24,1,4,Centro,106.0,15.0,115.60211223110164
926653,40.41245,-3.69688,122,1,510,4.07,330,1.0,4,1.0,1.0,2.0,11,0.6333333333333333,6,1,1,19,Centro,106.0,15.0,129.20317028153565
1267730,40.41688,-3.70384,127,2,242,2.0,232,1.0,5,2.0,0.0,2.0,1,0.9666666666666667,5,1,1,2,Centro,106.0,15.0,123.74228545153272
1272747,40.42055,-3.71043,81,2,305,2.56,266,1.0,2,1.0,0.0,1.0,6,0.8,5,26,1,4,Centro,106.0,15.0,94.37626573489344
933326,40.40546,-3.69213,100,1,106,0.86,0,1.0,5,2.0,0.0,3.0,0,1.0,1,5,8,16,Arganzuela,81.0,12.0,102.8711890492386
1272897,40.42806,-3.71993,74,6,7,0.06,89,2.0,3,2.0,1.0,1.0,2,0.9333333333333333,5,27,2,3,Moncloa - Aravaca,74.0,10.0,112.89166202160744
1274889,40.43831228745207,-3.698593652243729,114,2,58,0.48,50,1.0,5,2.0,,3.0,0,1.0,6,4,4,10,Chamberí,88.0,13.0,119.09776197658188
1275293,40.44656,-3.66016,90,7,63,0.67,337,2.0,3,2.0,0.0,2.0,4,0.8666666666666667,10,11,5,36,Ciudad Lineal,54.0,6.0,116.29987554284114
961181,40.40875,-3.70439,75,7,23,0.29,349,1.0,3,1.0,0.0,2.0,14,0.5333333333333333,5,31,1,6,Centro,106.0,15.0,105.82644803636516
1289823,40.40339926143616,-3.605745809084971,52,2,251,2.11,295,1.0,4,1.0,0.0,3.0,10,0.6666666666666666,6,2,17,37,Vicálvaro,35.0,1.0,71.37212513234724
970890,40.42505,-3.71101,44,3,25,0.25,0,1.0,2,,1.0,2.0,0,1.0,5,16,1,1,Centro,106.0,15.0,51.31686962799932
981016,40.42661,-3.70222,199,1,40,0.32,167,1.0,4,2.0,0.0,3.0,23,0.23333333333333334,5,24,1,1,Centro,106.0,15.0,163.73227670888932
1297217,40.41495,-3.70061,101,4,422,3.48,288,1.0,4,1.0,0.0,1.0,1,0.9666666666666667,5,21,1,19,Centro,106.0,15.0,107.66319523193332
1298830,40.40752,-3.69284,142,3,514,4.25,138,1.0,4,2.0,0.0,3.0,23,0.23333333333333334,5,29,8,38,Arganzuela,81.0,12.0,133.1273367366296
982997,40.41146,-3.69563,80,2,44,0.44,66,1.0,3,1.0,1.0,2.0,0,1.0,8,29,1,19,Centro,106.0,15.0,95.25731442231434
1302691,40.422798,-3.703129,210,1,574,4.81,220,1.0,5,2.0,0.0,3.0,17,0.43333333333333335,6,8,1,1,Centro,106.0,15.0,174.4326694969768
983019,40.40215,-3.66263,33,4,51,0.42,207,1.0,2,,,1.0,4,0.8666666666666667,5,7,14,82,Puente de Vallecas,50.0,5.0,35.58609551273033
983410,40.45126,-3.69369,81,1,500,4.03,337,1.0,4,,1.0,1.0,11,0.6333333333333333,6,8,10,39,Tetuán,79.0,11.0,95.27963141863822
1309325,40.4926,-3.65542,49,2,142,1.93,69,1.0,2,,,1.0,20,0.3333333333333333,5,27,9,17,Hortaleza,71.0,9.0,46.80952697589714
1003602,40.41156,-3.70546,88,10,414,3.33,349,1.0,3,1.0,0.0,2.0,14,0.5333333333333333,5,17,1,6,Centro,106.0,15.0,101.70495716592364
1007532,40.42411,-3.702033,208,1,417,3.37,227,1.0,4,2.0,0.0,2.0,21,0.3,6,5,1,1,Centro,106.0,15.0,175.05875944515648
1311739,40.44964,-3.69652,85,3,8,0.19,167,1.0,2,1.0,0.0,2.0,2,0.9333333333333333,5,18,10,39,Tetuán,79.0,11.0,78.11204211430906
1443639,40.4058,-3.69604,101,2,49,0.44,355,1.0,3,1.0,0.0,2.0,20,0.3333333333333333,4,30,8,16,Arganzuela,81.0,12.0,103.72339783997748
1320674,40.417042,-3.709589,80,1,489,4.2,21,1.0,3,1.0,1.0,2.0,5,0.8333333333333334,6,6,1,4,Centro,106.0,15.0,92.94243834263956
1458472,40.41028,-3.70913,175,1,410,3.46,337,1.0,6,3.0,1.0,3.0,7,0.7666666666666667,5,21,1,6,Centro,106.0,15.0,182.4482682347789
1330726,40.40872,-3.70761,88,3,256,2.19,53,1.0,2,1.0,0.0,1.0,10,0.6666666666666666,6,7,1,6,Centro,106.0,15.0,95.95666464249102
1463482,40.50458,-3.69065,75,4,256,2.14,301,1.0,2,1.0,1.0,1.0,6,0.8,6,7,13,26,Fuencarral - El Pardo,50.0,5.0,72.3819693351535
1331106,40.4183,-3.69848,31,45,34,0.29,58,1.0,1,,,1.0,7,0.7666666666666667,3,6,1,19,Centro,106.0,15.0,36.13575855194313
1473278,40.42303,-3.67129,180,7,33,0.28,238,2.0,6,3.0,1.0,5.0,9,0.7,2,28,3,7,Salamanca,120.0,16.0,189.69048992054508
1334684,40.43063,-3.71021,174,4,65,0.55,223,1.0,2,1.0,0.0,1.0,8,0.7333333333333333,5,27,4,27,Chamberí,88.0,13.0,106.89500215191308
1335588,40.42785,-3.70102,90,7,151,1.26,52,1.0,2,1.0,1.0,1.0,10,0.6666666666666666,4,24,1,5,Centro,106.0,15.0,105.2340019036887
1336818,40.46396,-3.68005,108,1,32,0.3,317,1.0,2,1.0,0.0,1.0,10,0.6666666666666666,5,1,12,40,Chamartín,93.0,14.0,107.1524431487438
1338318,40.41343,-3.69733,60,7,66,0.57,200,1.0,2,1.0,0.0,2.0,0,1.0,5,28,1,19,Centro,106.0,15.0,94.62456600834484
1343630,40.438167390069765,-3.698625960077643,51,1,59,0.5,81,1.0,1,,,1.0,23,0.23333333333333334,5,7,4,10,Chamberí,88.0,13.0,48.99306504357149
1346747,40.40769,-3.70653,84,2,70,0.59,103,1.0,4,1.0,0.0,2.0,0,1.0,4,30,1,6,Centro,106.0,15.0,105.35916022910952
1500875,40.41256,-3.70938,90,2,355,3.07,282,1.0,3,1.0,0.0,1.0,5,0.8333333333333334,5,18,1,4,Centro,106.0,15.0,96.68795924856974
1357593,40.42055,-3.70332,82,3,305,2.55,244,1.0,2,1.0,0.0,1.0,3,0.9,6,1,1,1,Centro,106.0,15.0,88.00168733553049
1362092,40.42187,-3.69876,85,6,240,2.01,64,1.0,2,1.0,1.0,1.0,4,0.8666666666666667,6,7,1,5,Centro,106.0,15.0,87.38139672447795
1522608,40.426031,-3.698134,126,3,21,0.18,364,1.0,3,1.0,0.0,2.0,29,0.03333333333333333,5,6,1,5,Centro,106.0,15.0,129.36012951374175
1362476,40.42176,-3.7024,192,2,378,3.16,73,1.0,6,2.0,0.0,3.0,0,1.0,4,30,1,1,Centro,106.0,15.0,155.38363276928663
1523675,40.42816,-3.7045,73,1,656,5.58,82,1.0,2,1.0,1.0,1.0,9,0.7,5,30,1,1,Centro,106.0,15.0,95.1590849679021
1529540,40.36148,-3.59824,45,1,69,0.65,359,1.0,2,,,2.0,24,0.2,6,4,20,69,Villa de Vallecas,48.0,3.0,37.831473999729816
1380233,40.422,-3.70445,68,2,348,2.89,300,1.0,2,1.0,1.0,2.0,6,0.8,6,5,1,1,Centro,106.0,15.0,96.6695232461177
1532354,40.41055,-3.70656,72,3,186,1.6,19,1.0,2,1.0,0.0,1.0,10,0.6666666666666666,5,29,1,6,Centro,106.0,15.0,101.37649911256015
1395084,40.44282,-3.68077,30,7,22,0.22,212,1.0,2,,,2.0,9,0.7,5,30,12,25,Chamartín,93.0,14.0,51.4324287507397
1547100,40.40296,-3.74469,50,2,68,0.59,349,1.0,2,,,1.0,14,0.5333333333333333,5,21,19,104,Latina,45.0,2.0,37.26921677379037
1569343,40.42929,-3.67663,109,5,89,0.76,193,1.0,4,1.0,0.0,2.0,3,0.9,4,26,3,41,Salamanca,120.0,16.0,112.83410286956004
1408400,40.41639,-3.71313,114,28,225,1.9,331,1.0,2,1.0,0.0,2.0,0,1.0,6,7,1,4,Centro,106.0,15.0,93.21051825202538
1575287,40.4052686596777,-3.675630061160589,51,2,5,3.0,31,1.0,1,1.0,0.0,1.0,2,0.9333333333333333,5,29,6,20,Retiro,88.0,13.0,47.65074701926981
1426027,40.41009,-3.71201,104,4,160,1.36,131,1.0,6,2.0,0.0,3.0,10,0.6666666666666666,6,8,1,4,Centro,106.0,15.0,150.2986982713004
1579108,40.42171,-3.70564,93,2,136,1.39,257,1.0,4,1.0,1.0,1.0,7,0.7666666666666667,6,4,1,1,Centro,106.0,15.0,104.9580828280353
1426530,40.39178,-3.72023,42,6,14,0.14,226,1.0,1,1.0,1.0,2.0,0,1.0,6,5,18,42,Carabanchel,55.0,7.0,40.260730738937326
1586115,40.40847,-3.72874,45,2,61,0.51,87,1.0,1,,,1.0,27,0.1,5,3,19,57,Latina,45.0,2.0,36.91292910958161
1427336,40.42259,-3.7030465,77,3,134,1.13,125,1.0,3,1.0,0.0,2.0,9,0.7,4,17,1,1,Centro,106.0,15.0,113.07849264619124
1593044,40.43778,-3.71294,137,1,30,0.31,365,2.0,4,2.0,,3.0,30,0.0,1,1,4,43,Chamberí,88.0,13.0,165.32281709193884
1430003,40.42183,-3.71091,129,6,98,0.83,53,1.0,4,1.0,0.0,2.0,6,0.8,5,31,1,4,Centro,106.0,15.0,109.02704300915124
1596257,40.414452,-3.698227,96,5,114,1.17,33,1.0,2,1.0,1.0,1.0,2,0.9333333333333333,5,23,1,19,Centro,106.0,15.0,93.0471241393822
1431541,40.44234,-3.69849,180,4,109,0.93,87,2.0,7,3.0,0.0,7.0,2,0.9333333333333333,5,31,4,11,Chamberí,88.0,13.0,178.63437565043995
1434789,40.42183,-3.71091,126,3,86,0.73,23,2.0,4,2.0,0.0,2.0,9,0.7,5,24,1,4,Centro,106.0,15.0,175.94605398151955
1990801,40.41497,-3.7014,149,4,500,4.34,237,2.0,6,2.0,0.0,3.0,1,0.9666666666666667,5,21,1,19,Centro,106.0,15.0,161.80052423838256
1600919,40.41312,-3.7067,165,4,106,0.9,214,2.0,6,3.0,0.0,5.0,4,0.8666666666666667,5,6,1,6,Centro,106.0,15.0,199.2153109864219
1994074,40.421349,-3.706204,218,1,385,3.33,224,1.0,5,2.0,0.0,3.0,18,0.4,5,23,1,1,Centro,106.0,15.0,174.57890920902514
2001012,40.42883,-3.70233,70,28,14,0.13,323,1.0,2,1.0,0.0,1.0,2,0.9333333333333333,5,6,1,1,Centro,106.0,15.0,90.85637963247336
1608296,40.42701,-3.69553,91,14,45,0.41,97,1.0,3,1.0,1.0,2.0,0,1.0,5,13,1,5,Centro,106.0,15.0,88.65971073476236
1609815,40.41697,-3.67319,45,3,172,1.49,221,1.0,2,,,1.0,3,0.9,5,23,6,12,Retiro,88.0,13.0,48.56168005634187
2052361,40.41034,-3.70095,100,4,44,0.81,290,1.0,3,1.0,1.0,1.0,6,0.8,6,4,1,6,Centro,106.0,15.0,99.92157059483948
1621371,40.42183,-3.71091,128,3,112,0.99,58,1.0,4,1.0,0.0,2.0,6,0.8,5,31,1,4,Centro,106.0,15.0,106.98289546066611
1622564,40.42183,-3.71091,145,4,123,1.07,59,2.0,4,2.0,0.0,2.0,2,0.9333333333333333,5,30,1,4,Centro,106.0,15.0,153.62023747096694
1623202,40.40366,-3.7059,120,3,77,1.2,219,2.0,5,2.0,0.0,3.0,5,0.8333333333333334,1,1,8,44,Arganzuela,81.0,12.0,125.17258456547268
2054398,40.46107,-3.70196,75,15,19,0.18,225,1.0,2,1.0,0.0,1.0,0,1.0,4,1,10,45,Tetuán,79.0,11.0,77.2080763901621
1626586,40.41544,-3.70038,101,1,85,0.72,347,1.0,3,1.0,1.0,2.0,12,0.6,5,25,1,19,Centro,106.0,15.0,115.59979729406062
1628485,40.41751,-3.69832,105,1,202,1.71,365,1.0,3,,,1.0,30,0.0,4,23,1,19,Centro,106.0,15.0,103.92786856719152
2062465,40.41811,-3.70353,98,12,75,0.67,187,1.0,2,,0.0,1.0,13,0.5666666666666667,5,30,1,2,Centro,106.0,15.0,92.35875542962316
2064355,40.41976,-3.70146,94,5,10,0.11,327,1.0,3,1.0,0.0,3.0,14,0.5333333333333333,4,23,1,2,Centro,106.0,15.0,119.08596087898388
1636170,40.4163,-3.70046,166,2,62,0.55,329,1.0,5,2.0,1.0,3.0,13,0.5666666666666667,4,23,1,19,Centro,106.0,15.0,164.46292448269122
1642412,40.43044,-3.6537,58,5,119,1.01,40,1.0,2,1.0,1.0,1.0,0,1.0,5,26,5,46,Ciudad Lineal,54.0,6.0,76.07978435209426
1644183,40.442649841308594,-3.6739718914031982,27,15,49,0.54,196,1.0,1,,,1.0,1,0.9666666666666667,5,24,12,49,Chamartín,93.0,14.0,32.0221391060938
2068722,40.41976,-3.70146,115,5,8,0.08,363,1.0,2,,0.0,2.0,28,0.06666666666666667,5,7,1,2,Centro,106.0,15.0,105.74019659656902
2068792,40.41976,-3.70146,120,5,15,0.13,337,1.0,4,1.0,0.0,4.0,12,0.6,5,10,1,2,Centro,106.0,15.0,119.22514876029526
2068796,40.41976,-3.70146,124,5,6,0.06,357,1.0,4,1.0,0.0,4.0,22,0.26666666666666666,5,7,1,2,Centro,106.0,15.0,129.41105434868226
2069026,40.41976,-3.70146,113,5,10,0.09,363,1.0,4,1.0,0.0,4.0,28,0.06666666666666667,5,2,1,2,Centro,106.0,15.0,119.3343853401996
1644403,40.41396,-3.70446,129,1,327,2.78,53,1.0,3,,1.0,2.0,4,0.8666666666666667,6,5,1,6,Centro,106.0,15.0,88.67869006783512
2070887,40.42073,-3.70458,106,2,120,1.57,191,1.0,4,1.0,0.0,2.0,3,0.9,5,21,1,1,Centro,106.0,15.0,105.23211397638048
1659406,40.42065,-3.69905,92,2,159,1.37,135,1.0,2,1.0,0.0,1.0,7,0.7666666666666667,5,20,1,5,Centro,106.0,15.0,97.06813565257056
1659585,40.42116,-3.70157,156,2,261,2.26,154,2.0,4,2.0,0.0,2.0,3,0.9,6,5,1,1,Centro,106.0,15.0,168.84410790453435
1665067,40.38533,-3.71209,30,28,15,0.15,55,2.0,1,,,1.0,2,0.9333333333333333,5,29,21,71,Usera,54.0,6.0,26.67432657984003
2087574,40.40756,-3.70568,47,4,341,3.0,154,1.0,1,,,1.0,4,0.8666666666666667,5,20,1,6,Centro,106.0,15.0,42.317478338530144
1680271,40.41474,-3.70744,111,1,455,3.85,347,1.0,2,1.0,1.0,1.0,14,0.5333333333333333,5,22,1,2,Centro,106.0,15.0,116.93962511734728
1691073,40.41666,-3.70222,115,3,261,2.22,105,1.0,3,1.0,0.0,2.0,14,0.5333333333333333,6,6,1,2,Centro,106.0,15.0,112.64077897005424
2101315,40.41976,-3.70146,180,5,23,0.2,342,1.0,6,2.0,0.0,6.0,13,0.5666666666666667,5,7,1,2,Centro,106.0,15.0,160.65924740827603
1695083,40.4217,-3.704667,182,1,303,2.6,229,1.0,4,1.0,0.0,2.0,25,0.16666666666666666,6,4,1,1,Centro,106.0,15.0,170.4509903552299
2117068,40.42936,-3.7021,74,28,11,0.1,314,1.0,2,1.0,0.0,2.0,11,0.6333333333333333,9,7,4,8,Chamberí,88.0,13.0,86.79886001548326
1698916,40.41555,-3.69955,131,2,42,0.38,347,1.0,4,1.0,1.0,2.0,12,0.6,10,9,1,19,Centro,106.0,15.0,131.01682165487478
2117115,40.42146,-3.69943,103,6,329,2.87,94,1.0,4,2.0,1.0,3.0,0,1.0,5,26,1,5,Centro,106.0,15.0,125.10215818640526
1710892,40.41024,-3.70736,75,180,70,0.61,253,1.0,2,1.0,0.0,2.0,2,0.9333333333333333,2,6,1,6,Centro,106.0,15.0,74.99879037092528
2129245,40.39978,-3.72213,25,4,56,0.49,19,1.0,1,,,1.0,3,0.9,5,21,18,59,Carabanchel,55.0,7.0,29.329691443313735
1716687,40.41662,-3.69616,62,1,184,1.57,334,1.0,3,,,2.0,11,0.6333333333333333,4,26,1,19,Centro,106.0,15.0,79.93083344771942
1737408,40.40564,-3.65427,105,3,129,1.29,54,2.0,6,3.0,1.0,3.0,13,0.5666666666666667,5,23,16,47,Moratalaz,35.0,1.0,115.56353833258795
1737767,40.41466,-3.70115,129,4,254,2.2,149,1.0,2,1.0,1.0,1.0,11,0.6333333333333333,6,4,1,19,Centro,106.0,15.0,108.25662179497787
2143961,40.41534,-3.70778,41,2,71,0.66,0,1.0,1,,0.0,6.0,0,1.0,9,16,1,2,Centro,106.0,15.0,39.68425553764485
1740906,40.4231,-3.69789,87,1,277,2.35,253,1.0,2,,0.0,1.0,6,0.8,5,28,1,5,Centro,106.0,15.0,92.82378501258827
2144000,40.41513,-3.70637,37,1,67,0.61,0,1.0,1,,0.0,8.0,0,1.0,10,15,1,2,Centro,106.0,15.0,39.63743048474471
1742289,40.41535,-3.7101,60,3,229,1.96,239,1.0,3,1.0,1.0,2.0,0,1.0,5,30,1,4,Centro,106.0,15.0,98.01000803861923
2179527,40.42195,-3.71018,138,1,182,1.85,317,1.0,4,1.0,0.0,1.0,1,0.9666666666666667,4,12,1,4,Centro,106.0,15.0,134.86633390887016
1750838,40.41014,-3.70096,107,3,181,1.63,232,1.0,2,1.0,0.0,1.0,19,0.36666666666666664,5,14,1,6,Centro,106.0,15.0,121.67555963781828
1755242,40.4152,-3.70429,99,1,534,4.54,164,1.0,4,1.0,0.0,2.0,6,0.8,6,8,1,2,Centro,106.0,15.0,114.57938312857029
2188662,40.41584,-3.70683,146,2,338,2.98,164,1.0,4,2.0,1.0,2.0,2,0.9333333333333333,5,4,1,2,Centro,106.0,15.0,128.3292806525142
2192321,40.38953,-3.71413,34,21,53,0.47,159,1.0,5,2.0,0.0,3.0,0,1.0,5,31,18,48,Carabanchel,55.0,7.0,63.12042639438746
1758199,40.4258,-3.70723,77,20,33,0.29,82,1.0,2,1.0,0.0,2.0,10,0.6666666666666666,8,8,1,1,Centro,106.0,15.0,89.24596009970041
1762237,40.426422819684575,-3.701529517787456,150,1,5,0.25,161,1.0,3,1.0,0.0,2.0,17,0.43333333333333335,5,9,1,1,Centro,106.0,15.0,124.27783254453864
2207832,40.43122,-3.71432,66,5,232,2.04,105,1.0,2,1.0,0.0,1.0,5,0.8333333333333334,8,26,4,43,Chamberí,88.0,13.0,84.74024406455437
2207960,40.4032,-3.69777,65,1,144,1.53,364,1.0,1,,,1.0,29,0.03333333333333333,6,4,8,16,Arganzuela,81.0,12.0,55.35719108893552
1763683,40.42318,-3.70166,59,2,330,3.44,312,1.0,2,1.0,0.0,1.0,8,0.7333333333333333,5,18,1,1,Centro,106.0,15.0,102.51649084594231
2224238,40.47054,-3.68104,50,1,359,3.19,18,1.0,1,,,1.0,0,1.0,5,28,12,35,Chamartín,93.0,14.0,39.49957482177932
2247751,40.41536,-3.70881,180,4,116,1.1,344,1.0,4,1.0,1.0,1.0,15,0.5,5,23,1,4,Centro,106.0,15.0,127.40618426494244
1766697,40.42339324951172,-3.706552982330322,102,4,15,0.15,55,1.0,3,1.0,1.0,2.0,15,0.5,6,5,1,1,Centro,106.0,15.0,118.28318064254276
1774049,40.40498,-3.7006,126,2,40,1.69,137,1.0,6,2.0,0.0,4.0,11,0.6333333333333333,5,8,8,16,Arganzuela,81.0,12.0,122.73167897885732
2254525,40.4106,-3.70254,54,2,160,1.71,149,1.0,4,,,1.0,10,0.6666666666666666,4,16,1,6,Centro,106.0,15.0,79.37872738510481
2289744,40.40986,-3.69752,101,1,272,2.4,360,1.0,2,,1.0,1.0,25,0.16666666666666666,6,5,1,6,Centro,106.0,15.0,97.9203848701843
1779465,40.41464,-3.70822,137,2,85,0.86,69,1.0,2,1.0,1.0,1.0,6,0.8,5,24,1,4,Centro,106.0,15.0,93.69689137833429
2299045,40.42506,-3.70752,91,7,256,2.33,288,1.0,3,1.0,0.0,1.0,0,1.0,5,29,1,1,Centro,106.0,15.0,103.75310690324336
1785371,40.41837,-3.69843,25,45,22,0.21,289,1.0,3,,,1.0,14,0.5333333333333333,4,21,1,19,Centro,106.0,15.0,43.52918963504642
1788097,40.42448,-3.70263,94,2,339,2.91,11,1.0,6,3.0,0.0,4.0,8,0.7333333333333333,6,8,1,1,Centro,106.0,15.0,139.28454197476273
